,Unnamed: 0,Date,slope,5,10,15,49,54,61,66,74,95,101,107,124,129,134,138,144,149,184,189,195,201,206,211,254,260,265,270,309,316,328,334,346,351,368,374,386,391,396,400,1,Time,Month
589,14390,2015-01-09 13:00:00,-6.295432208,-8.66,-8.13,-8.07,-8.66,-7.48,-8.5,-7.9,,-7.87,-10.86,-11.15,-7.94,-8.43,-9.85,-8.23,-9.0,-10.41,-10.16,,-8.7,-7.84,,-10.55,,-9.03,-8.66,,-6.96,-6.9,-8.0,-5.89,-6.01,,-8.5,-7.48,-7.03,-8.17,-6.96,-6.58,-7.94,13,1
590,14421,2015-01-10 20:00:00,0.648051549,-15.18,-15.26,-16.66,-16.41,-17.0,-15.26,-15.67,,-14.71,-15.91,-17.08,-15.06,-14.67,-16.37,-14.91,-15.06,-16.41,-16.62,,-15.18,-15.55,,-16.62,,-16.12,-15.35,,-15.47,-14.87,-15.75,-15.55,-15.59,,-15.51,-15.63,-16.45,-14.35,-15.79,-13.97,-15.79,20,1
591,14437,2015-01-11 12:00:00,-0.277667244,-11.25,-10.9,-11.33,-11.04,-10.44,-10.79,-10.27,,-10.48,-11.11,-11.87,-9.95,-10.44,-11.29,-10.51,-10.51,-10.83,-10.93,,-10.55,-9.89,,-11.33,,-9.82,-10.02,,-10.27,-10.02,-10.93,-9.89,-9.92,,-10.3,-10.16,-10.51,-10.51,-10.9,-10.41,-10.86,12,1
592,14448,2015-01-11 23:00:00,0.561885755,-9.13,-9.2,-9.27,-8.46,-9.68,-9.34,-9.2,,-9.44,-8.53,-8.76,-9.34,-9.54,-8.83,-9.78,-8.73,-8.3,-8.03,,-8.76,-9.75,,-8.76,,-8.86,-8.8,,-8.26,-9.0,-8.66,-8.93,-9.13,,-8.83,-9.0,-9.34,-8.53,-9.07,-9.07,-8.13,23,1
593,14468,2015-01-12 19:00:00,-0.961862305,-3.24,-3.39,-4.23,-3.66,-2.74,-3.54,-3.6,,-2.65,-4.41,-5.11,-3.18,-3.39,-4.23,-2.83,-3.39,-4.56,-4.68,,-3.21,-2.8,,-4.65,,-3.75,-3.24,,-2.6,-2.65,-3.51,-2.51,-2.42,,-3.33,-2.57,-2.95,-2.51,-4.05,-2.28,-3.45,19,1
594,14494,2015-01-13 21:00:00,3.558126127,-17.13,-17.51,-16.04,-15.31,-19.61,-16.87,-17.21,,-18.92,-14.91,-13.43,-17.77,-16.66,-16.62,-18.97,-16.08,-15.35,-15.47,,-16.33,-20.21,,-14.98,,-15.63,-16.87,,-17.3,-18.3,-15.35,-18.79,-18.08,,-16.53,-17.94,-18.39,-16.66,-17.94,-17.21,-15.55,21,1
595,14510,2015-01-14 13:00:00,-2.278947358,-10.37,-9.41,-9.41,-10.72,-9.27,-9.61,-8.56,,-9.61,-11.01,-11.22,-5.76,-8.46,-10.51,-9.61,-10.09,-11.11,-10.79,,-10.16,-8.0,,-9.95,,-9.82,-9.61,,-8.36,-9.24,-8.93,-6.9,-7.61,,-9.61,-9.85,-9.17,-10.02,-8.76,-8.86,-9.3,13,1
596,14525,2015-01-15 04:00:00,1.196378951,-13.2,-14.67,-13.81,-13.05,-16.37,-13.85,-14.98,,-14.47,-13.28,-12.57,-14.16,-13.77,-13.93,-15.55,-13.81,-13.51,-13.93,,-13.51,-16.96,,-13.13,,-13.66,-13.13,,-12.71,-14.43,-12.45,-14.83,-14.2,,-12.01,-13.47,-14.08,-11.36,-13.62,-13.16,-12.12,4,1
597,14536,2015-01-15 15:00:00,-0.743490692,-4.87,-4.8,-4.56,-4.68,-4.47,-4.17,-3.72,,-4.29,-5.33,-6.26,-3.81,-3.93,-4.93,-3.9,-4.65,-5.89,-5.92,,-3.57,-3.04,,-5.14,,-4.2,-4.47,,-4.59,-4.47,-5.26,-4.11,-4.11,,-4.93,-4.74,-4.47,-4.56,-3.96,-4.32,-5.08,15,1
598,14598,2015-01-18 05:00:00,0.384079424,-13.32,-13.93,-13.43,-12.9,-15.87,-13.58,-14.12,,-14.51,-11.58,-11.79,-14.59,-14.31,-11.79,-15.35,-14.75,-14.24,-13.2,,-13.73,-16.12,,-9.61,,-13.2,-13.28,,-11.87,-14.04,-11.76,-14.28,-12.86,,-12.79,-14.04,-13.43,-11.79,-15.35,-11.33,-11.72,5,1
